ip,status,bytes_sent,hour,day_of_week,is_night,is_api_call,is_admin_call,endpoint_length,is_error,is_success,is_redirect,ua_length,ua_is_missing,ua_has_bot_like_keyword,ua_has_browser_keyword,referrer_is_missing,referrer_is_internal,ml_pred,final_prediction
104.234.115.34,404,134,5,1,1,0,1,17,1,0,0,84,0,1,1,1,0,2,1
104.234.115.34,404,134,5,1,1,0,0,5,1,0,0,84,0,1,1,1,0,2,1
104.234.115.34,404,134,5,1,1,0,0,21,1,0,0,84,0,1,1,1,0,2,1
147.185.132.137,404,134,5,1,1,0,0,1,1,0,0,140,0,0,0,1,0,1,1
91.224.92.17,404,0,5,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1
78.153.140.149,404,196,7,1,0,0,0,5,1,0,0,116,0,0,1,1,0,1,1
167.94.138.125,400,0,7,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1
142.214.203.108,404,134,6,1,0,0,1,24,1,0,0,76,0,0,1,0,0,1,1
45.156.87.165,404,162,7,1,0,0,0,131,1,0,0,37,0,0,1,1,0,1,1
64.225.101.76,400,0,7,1,0,0,0,1,1,0,0,80,0,0,1,1,0,1,1
205.210.31.155,301,0,7,1,0,0,0,1,0,0,1,140,0,0,0,1,0,1,1
185.91.69.5,404,564,7,1,0,0,0,1,1,0,0,114,0,0,1,1,0,1,1
196.251.81.194,404,196,7,1,0,0,0,5,1,0,0,118,0,0,1,1,0,1,1
162.142.125.37,404,134,8,1,0,0,0,1,1,0,0,70,0,0,1,1,0,1,1
91.224.92.17,404,0,8,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1
45.82.78.114,404,134,8,1,0,0,0,12,1,0,0,80,0,0,1,1,0,1,1
167.94.138.204,404,134,8,1,0,0,0,1,1,0,0,70,0,0,1,1,0,1,1
162.142.125.123,404,134,8,1,0,0,0,1,1,0,0,70,0,0,1,1,0,1,1
206.168.34.76,404,134,8,1,0,0,0,1,1,0,0,70,0,0,1,1,0,1,1
134.209.158.48,404,196,8,1,0,0,0,1,1,0,0,101,0,0,1,1,0,1,1
91.224.92.17,404,162,8,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1
88.210.63.22,400,666,8,1,0,0,0,13,1,0,0,101,0,0,1,0,0,1,1
119.40.84.133,404,196,8,1,0,0,0,35,1,0,0,111,0,0,1,1,0,1,1
88.210.63.22,400,666,8,1,0,0,0,13,1,0,0,101,0,0,1,0,0,1,1
167.71.49.69,404,196,8,1,0,0,0,1,1,0,0,101,0,0,1,1,0,1,1
185.177.72.12,404,134,8,1,0,0,0,10,1,0,0,1,1,0,0,1,0,1,1
185.177.72.12,404,196,8,1,0,0,0,1,1,0,0,115,0,0,1,1,0,1,1
142.214.203.108,404,134,8,1,0,0,1,24,1,0,0,76,0,0,1,0,0,1,1
3.134.148.59,400,666,8,1,0,0,0,1,1,0,0,78,0,0,1,1,0,1,1
45.156.87.165,404,162,8,1,0,0,0,131,1,0,0,37,0,0,1,1,0,1,1
142.214.203.108,404,134,8,1,0,0,1,24,1,0,0,76,0,0,1,0,0,1,1
91.224.92.17,404,162,8,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1
87.236.176.216,200,601,8,1,0,0,0,1,0,1,0,85,0,0,1,1,0,1,1
87.236.176.185,200,14906,8,1,0,0,0,18,0,1,0,85,0,0,1,1,0,1,1
87.236.176.119,200,17029,8,1,0,0,0,18,0,1,0,85,0,0,1,1,0,1,1
87.236.176.246,200,16066,8,1,0,0,0,18,0,1,0,85,0,0,1,1,0,1,1
87.236.176.86,200,21356,8,1,0,0,0,23,0,1,0,85,0,0,1,1,0,1,1
20.245.212.151,400,264,9,1,0,0,0,1,1,0,0,20,0,0,0,1,0,1,1
71.6.199.65,404,134,9,1,0,0,0,1,1,0,0,21,0,0,1,1,0,1,1
142.214.203.108,404,134,10,1,0,0,1,24,1,0,0,76,0,0,1,0,0,1,1
27.34.66.100,404,0,10,1,0,0,0,1,1,0,0,11,0,1,0,1,0,2,1
91.224.92.17,404,162,10,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1
142.214.203.108,404,134,10,1,0,0,1,24,1,0,0,76,0,0,1,0,0,1,1
91.224.92.17,404,0,10,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1
87.121.84.45,404,162,10,1,0,0,0,1,1,0,0,70,0,0,1,1,0,1,1
113.199.228.199,200,601,10,1,0,0,0,6,0,1,0,125,0,0,1,1,0,1,1
113.199.228.199,200,336,10,1,0,0,0,23,0,1,0,125,0,0,1,0,0,0,0
113.199.228.199,200,1427,10,1,0,0,0,29,0,1,0,125,0,0,1,0,0,0,0
113.199.228.199,200,586,10,1,0,0,0,22,0,1,0,125,0,0,1,0,0,0,0
113.199.228.199,200,18052,10,1,0,0,0,11,0,1,0,125,0,0,1,0,0,0,0
113.199.228.199,200,663820,10,1,0,0,0,33,0,1,0,125,0,0,1,0,0,0,0
113.199.228.199,200,2404787,10,1,0,0,0,27,0,1,0,125,0,0,1,0,0,0,0
113.199.228.199,200,104332,10,1,0,0,0,52,0,1,0,125,0,0,1,0,0,0,0
113.199.228.199,200,16066,10,1,0,0,0,18,0,1,0,125,0,0,1,0,0,0,0
113.199.228.199,200,98868,10,1,0,0,0,54,0,1,0,125,0,0,1,0,0,0,0
113.199.228.199,200,102868,10,1,0,0,0,52,0,1,0,125,0,0,1,0,0,0,0
113.199.228.199,200,106140,10,1,0,0,0,51,0,1,0,125,0,0,1,0,0,0,0
113.199.228.199,200,325914,10,1,0,0,0,59,0,1,0,125,0,0,1,0,0,0,0
113.199.228.199,200,980,10,1,0,0,0,14,0,1,0,125,0,0,1,0,0,0,0
113.199.228.199,200,67,10,1,0,1,0,13,0,1,0,125,0,0,1,1,0,1,1
113.199.228.199,206,753137,10,1,0,0,0,46,0,1,0,125,0,0,1,0,0,0,0
113.199.228.199,206,34503,10,1,0,0,0,46,0,1,0,125,0,0,1,0,0,0,0
113.199.228.199,206,3802823,10,1,0,0,0,46,0,1,0,125,0,0,1,0,0,0,0
113.199.228.199,204,0,10,1,0,1,0,13,0,1,0,125,0,0,1,1,0,1,1
113.199.228.199,200,67,10,1,0,1,0,13,0,1,0,125,0,0,1,1,0,1,1
113.199.228.199,200,2121,10,1,0,1,0,15,0,1,0,125,0,0,1,1,0,1,1
113.199.228.199,200,329,10,1,0,1,0,15,0,1,0,125,0,0,1,1,0,1,1
113.199.228.199,200,329,10,1,0,1,0,15,0,1,0,125,0,0,1,1,0,1,1
113.199.228.199,200,74190,10,1,0,0,0,31,0,1,0,125,0,0,1,0,0,0,0
113.199.228.199,200,64502,10,1,0,0,0,32,0,1,0,125,0,0,1,0,0,0,0
113.199.228.199,200,509371,10,1,0,0,0,32,0,1,0,125,0,0,1,0,0,0,0
113.199.228.199,200,3,10,1,0,1,0,34,0,1,0,125,0,0,1,1,0,1,1
113.199.228.199,200,24,10,1,0,1,0,39,0,1,0,125,0,0,1,1,0,1,1
113.199.228.199,200,473,10,1,0,1,0,28,0,1,0,125,0,0,1,1,0,1,1
113.199.228.199,200,473,10,1,0,1,0,28,0,1,0,125,0,0,1,1,0,1,1
113.199.228.199,200,473,10,1,0,1,0,28,0,1,0,125,0,0,1,1,0,1,1
113.199.228.199,101,195,10,1,0,0,0,17,0,0,0,125,0,0,1,1,0,1,1
78.153.140.224,200,1309,10,1,0,0,0,5,0,1,0,138,0,0,1,1,0,1,1
78.153.140.224,404,53,10,1,0,1,0,9,1,0,0,51,0,0,1,1,0,1,1
27.34.66.100,200,601,10,1,0,0,0,9,0,1,0,111,0,0,1,1,0,1,1
27.34.66.100,200,336,10,1,0,0,0,23,0,1,0,111,0,0,1,0,0,0,0
27.34.66.100,200,586,10,1,0,0,0,22,0,1,0,111,0,0,1,0,0,0,0
27.34.66.100,200,1427,10,1,0,0,0,29,0,1,0,111,0,0,1,0,0,0,0
27.34.66.100,200,18052,10,1,0,0,0,11,0,1,0,111,0,0,1,0,0,0,0
27.34.66.100,200,663820,10,1,0,0,0,33,0,1,0,111,0,0,1,0,0,0,0
27.34.66.100,200,2404787,10,1,0,0,0,27,0,1,0,111,0,0,1,0,0,0,0
27.34.66.100,200,16066,10,1,0,0,0,18,0,1,0,111,0,0,1,0,0,0,0
27.34.66.100,200,980,10,1,0,0,0,14,0,1,0,111,0,0,1,0,0,0,0
27.34.66.100,403,65,10,1,0,1,0,15,1,0,0,111,0,0,1,1,0,1,1
27.34.66.100,200,98868,10,1,0,0,0,54,0,1,0,111,0,0,1,0,0,0,0
27.34.66.100,200,106140,10,1,0,0,0,51,0,1,0,111,0,0,1,0,0,0,0
27.34.66.100,200,325914,10,1,0,0,0,59,0,1,0,111,0,0,1,0,0,0,0
27.34.66.100,200,104332,10,1,0,0,0,52,0,1,0,111,0,0,1,0,0,0,0
27.34.66.100,200,102868,10,1,0,0,0,52,0,1,0,111,0,0,1,0,0,0,0
27.34.66.100,200,67,10,1,0,1,0,13,0,1,0,111,0,0,1,1,0,1,1
27.34.66.100,206,2915825,10,1,0,0,0,46,0,1,0,111,0,0,1,0,0,0,0
27.34.66.100,206,34503,10,1,0,0,0,46,0,1,0,111,0,0,1,0,0,0,0
27.34.66.100,206,3802823,10,1,0,0,0,46,0,1,0,111,0,0,1,0,0,0,0
27.34.66.100,204,0,10,1,0,1,0,13,0,1,0,111,0,0,1,1,0,1,1
27.34.66.100,200,67,10,1,0,1,0,13,0,1,0,111,0,0,1,1,0,1,1
113.199.228.199,101,0,10,1,0,0,0,17,0,0,0,125,0,0,1,1,0,1,1
27.34.66.100,200,2144,10,1,0,1,0,15,0,1,0,111,0,0,1,1,0,1,1
27.34.66.100,200,329,10,1,0,1,0,15,0,1,0,111,0,0,1,1,0,1,1
27.34.66.100,200,329,10,1,0,1,0,15,0,1,0,111,0,0,1,1,0,1,1
27.34.66.100,200,509371,10,1,0,0,0,32,0,1,0,111,0,0,1,0,0,0,0
27.34.66.100,200,74190,10,1,0,0,0,31,0,1,0,111,0,0,1,0,0,0,0
27.34.66.100,200,64502,10,1,0,0,0,32,0,1,0,111,0,0,1,0,0,0,0
27.34.66.100,200,3,10,1,0,1,0,34,0,1,0,111,0,0,1,1,0,1,1
27.34.66.100,200,24,10,1,0,1,0,39,0,1,0,111,0,0,1,1,0,1,1
27.34.66.100,200,473,10,1,0,1,0,28,0,1,0,111,0,0,1,1,0,1,1
27.34.66.100,200,473,10,1,0,1,0,28,0,1,0,111,0,0,1,1,0,1,1
27.34.66.100,200,473,10,1,0,1,0,28,0,1,0,111,0,0,1,1,0,1,1
113.199.228.199,101,0,10,1,0,0,0,17,0,0,0,125,0,0,1,1,0,1,1
27.34.66.100,101,195,10,1,0,0,0,17,0,0,0,111,0,0,1,1,0,1,1
113.199.228.199,101,0,10,1,0,0,0,17,0,0,0,125,0,0,1,1,0,1,1
27.34.66.100,101,0,10,1,0,0,0,17,0,0,0,111,0,0,1,1,0,1,1
113.199.228.199,101,0,10,1,0,0,0,17,0,0,0,125,0,0,1,1,0,1,1
113.199.228.199,200,21356,10,1,0,0,0,23,0,1,0,111,0,0,1,0,0,0,0
27.34.66.100,101,0,10,1,0,0,0,17,0,0,0,111,0,0,1,1,0,1,1
27.34.66.100,101,0,10,1,0,0,0,17,0,0,0,111,0,0,1,1,0,1,1
178.22.24.23,200,601,10,1,0,0,0,13,0,1,0,130,0,0,1,1,0,1,1
178.22.24.23,200,601,10,1,0,0,0,6,0,1,0,130,0,0,1,1,0,1,1
27.34.66.100,101,0,10,1,0,0,0,17,0,0,0,111,0,0,1,1,0,1,1
27.34.66.100,101,0,10,1,0,0,0,17,0,0,0,111,0,0,1,1,0,1,1
27.34.66.100,101,0,10,1,0,0,0,17,0,0,0,111,0,0,1,1,0,1,1
27.34.66.100,101,0,10,1,0,0,0,17,0,0,0,111,0,0,1,1,0,1,1
196.251.87.12,404,134,11,1,0,0,0,5,1,0,0,115,0,0,1,1,0,1,1
91.224.92.17,404,162,11,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1
91.224.92.14,404,196,11,1,0,0,0,1,1,0,0,130,0,0,1,1,0,1,1
